file_name,label,fault_location,fault_diameter,motor_load,rpm,sample_freq,fault
N15_M01_F10_KA15_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA15_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA15_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA15_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA16_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA16_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA16_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA16_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA16_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA16_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA16_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA16_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA22_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA22_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA22_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA22_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA22_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA22_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA22_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA22_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA30_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA30_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA30_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA30_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA30_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA30_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA30_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA30_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KB23_1,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_2,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_3,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_4,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_5,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_6,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_7,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_8,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_9,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_10,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_11,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_12,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_13,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_14,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_15,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_16,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_17,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_18,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_19,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB23_20,COMBO_0,nan,nan,0,1500,64,COMBO
N09_M07_F10_KB23_1,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_2,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_3,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_4,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_5,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_6,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_7,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_8,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_9,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_10,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_11,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_12,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_13,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_14,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_15,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_16,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_17,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_18,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_19,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB23_20,COMBO_1,nan,nan,1,900,64,COMBO
N15_M01_F10_KB23_1,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_2,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_3,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_4,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_5,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_6,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_7,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_8,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_9,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_10,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_11,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_12,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_13,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_14,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_15,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_16,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_17,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_18,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_19,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M01_F10_KB23_20,COMBO_2,nan,nan,2,1500,64,COMBO
N15_M07_F04_KB23_1,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_2,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_3,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_4,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_5,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_6,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_7,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_8,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_9,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_10,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_11,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_12,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_13,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_14,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_15,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_16,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_17,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_18,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_19,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F04_KB23_20,COMBO_3,nan,nan,3,1500,64,COMBO
N15_M07_F10_KB24_1,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_2,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_3,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_4,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_5,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_6,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_7,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_8,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_9,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_10,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_11,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_12,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_13,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_14,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_15,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_16,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_17,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_18,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_19,COMBO_0,nan,nan,0,1500,64,COMBO
N15_M07_F10_KB24_20,COMBO_0,nan,nan,0,1500,64,COMBO
N09_M07_F10_KB24_1,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_2,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_3,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_4,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_5,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_6,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_7,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_8,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_9,COMBO_1,nan,nan,1,900,64,COMBO
N09_M07_F10_KB24_10,COMBO_1,nan,nan,1,900,64,COMBO
